customer_id,recency,frequency,monetary,age,tenure,web_visits,store_visits,complaints,returns_pct,loyalty_score,segment_truth
432,72,16,317.32,29,2.5,20,5,0,0.137,56,Dormant
433,28,12,605.65,18,3.4,21,9,0,0.053,1,Regular
434,8,20,361.28,33,8.4,33,11,1,0.044,82,Active
435,12,17,726.09,18,5.7,28,4,0,0.126,85,Regular
436,2,10,296.24,43,8,25,9,0,0.264,29,Active
437,9,13,584.23,52,6,22,7,0,0.083,1,Regular
438,101,18,435.14,61,7.8,28,4,0,0.148,60,Dormant
439,17,11,243.07,65,7.2,28,7,0,0.227,13,Occasional
440,5,10,429.46,62,9.8,28,15,0,0.065,57,Active
441,74,9,335.73,48,4.4,33,2,0,0.003,21,Dormant
442,38,10,1374.39,58,1.8,33,7,3,0.171,24,Occasional
443,55,14,352.52,66,1,23,8,0,0.057,5,Occasional
444,44,6,391.9,55,9.6,18,12,0,0.226,83,Occasional
445,22,7,843.13,28,9.5,26,8,0,0.133,63,Occasional
446,3,11,265.92,39,5.1,25,12,0,0.129,44,Active
447,47,12,349.68,59,8.3,29,11,0,0.052,87,Occasional
448,20,14,577.95,79,0.8,29,11,4,0.022,47,Regular
449,12,13,621.17,41,2.1,22,4,3,0.076,66,Regular
450,45,16,228.66,47,3.9,20,6,0,0.171,13,Occasional
451,129,14,555.35,47,4.2,34,4,2,0.235,54,Regular
452,11,10,287.79,24,5.6,19,7,0,0.196,13,Active
453,11,11,209.55,52,8.4,32,10,0,0.276,57,Active
454,8,11,142.05,33,3.7,23,8,1,0.008,14,Active
455,2,13,1134.48,34,0.2,23,5,0,0.253,40,Regular
456,40,10,274.42,42,1.7,20,8,0,0.288,67,Occasional
457,79,10,904.55,50,6.4,25,16,0,0.071,56,Dormant
458,36,9,481.74,54,5.3,18,10,0,0.188,85,Occasional
459,59,10,1049.4,55,2.4,29,10,0,0.023,35,Occasional
460,14,14,1224.87,39,7.1,28,13,0,0.173,48,Regular
461,137,13,396.56,26,1.7,20,9,1,0.17,53,Dormant
462,16,18,511.08,61,4.7,21,8,0,0.232,64,Regular
463,13,15,278.75,54,6.7,26,8,1,0.111,69,Active
464,37,7,587.31,56,4.6,26,5,1,0.268,43,Occasional
465,64,11,532.22,27,5.5,36,6,1,0.155,88,Regular
466,11,16,1022.2,32,0.6,28,7,1,0.218,26,VIP
467,42,19,679.31,51,0.6,32,10,2,0.051,5,Regular
468,26,17,170.81,55,6.3,34,5,2,0.217,0,Occasional
469,8,13,631.67,31,5.4,18,6,1,0.048,37,Regular
470,38,11,146.27,77,1.7,21,6,0,0.25,40,Occasional
471,66,11,1833.99,33,6.4,22,8,1,0.107,11,Regular
472,8,15,947.95,62,7.9,15,4,1,0.103,51,Regular
473,115,13,545.43,69,3.6,27,11,0,0.185,32,Regular
474,6,18,328.13,74,9.2,28,4,1,0.182,45,Active
475,24,16,50.53,29,8.5,26,6,2,0.174,48,Occasional
476,39,9,273.73,48,9.7,34,3,1,0.26,52,Occasional
477,47,15,227.08,38,0.8,28,5,0,0.27,84,Occasional
478,19,15,586.73,29,1.4,27,5,0,0.194,26,Regular
479,45,14,207.41,27,3.3,29,11,0,0.117,56,Occasional
480,4,15,496.59,47,7.1,28,6,1,0.039,43,Active
481,2,14,354.27,34,3,24,7,2,0.13,66,Active
482,1,8,603.16,64,6.8,22,7,1,0.005,1,Active
483,50,12,713.34,47,2,30,10,0,0.082,82,Regular
484,1,8,728.81,30,8.6,20,8,1,0.267,49,Active
485,47,14,1501.14,58,8.7,30,9,1,0.179,91,Regular
486,50,7,829.3,49,4.3,25,7,2,0.273,62,Occasional
487,10,10,175.33,51,3.4,26,10,0,0.032,54,Active
488,15,10,714.5,42,9.8,21,7,1,0.052,41,Occasional
489,7,20,163.56,67,4.8,30,5,0,0.227,57,Active
490,1,9,478.83,25,3.5,30,6,0,0.263,71,Active
491,2,12,439.64,42,9.6,24,5,1,0.117,56,Active
492,49,13,428.31,76,4.7,31,12,0,0.184,18,Occasional
493,98,12,1096.7,67,7,18,6,0,0.278,98,Regular
494,99,14,357.22,37,6.3,27,9,1,0.258,24,Dormant
495,0,12,250.35,57,8.9,22,13,0,0.171,55,Active
496,43,16,130.3,63,2.1,23,3,0,0.158,89,Occasional
497,39,11,289.72,64,9.1,27,12,2,0.185,58,Occasional
498,132,9,477.46,53,5.9,22,5,2,0.185,83,Dormant
499,6,12,1382.9,33,0.7,25,7,1,0.047,5,Regular
500,22,12,734.4,44,2.4,13,6,0,0.286,3,Regular
501,11,11,1243.84,42,4.7,22,7,1,0.176,81,Regular
502,0,5,327.77,54,2.4,20,6,0,0.159,44,Occasional
503,18,14,485.4,50,2.6,28,10,0,0.009,74,Occasional
504,67,19,154.9,34,0.6,26,2,1,0.193,43,Dormant
505,4,11,150.32,60,3.9,25,8,0,0.054,42,Active
506,2,7,303.7,54,1.3,18,5,0,0.157,93,Active
507,45,11,1522.23,41,1.7,23,3,0,0.188,87,Regular
508,24,6,768.2,72,5.5,24,10,1,0.195,47,Occasional
509,33,10,290.76,59,6.3,22,5,0,0.048,99,Occasional
510,19,9,756.65,31,0.4,20,8,0,0.147,98,Occasional
511,53,15,372.2,37,2.7,32,10,0,0.206,89,Occasional
512,1,8,111.77,48,8.5,35,6,3,0.279,13,Active
513,16,17,854.87,29,8.7,28,8,2,0.004,70,Regular
514,25,13,400.7,46,1.3,24,8,0,0.208,80,Occasional
515,22,17,403.17,29,9.4,25,5,1,0.253,46,Occasional
516,4,22,228.78,30,0.3,21,5,0,0.059,25,Active
517,9,12,160.51,49,6.8,22,7,1,0.27,60,Active
518,4,10,283.66,34,1.6,35,5,0,0.162,29,Active
519,29,6,158.58,32,9.6,19,3,1,0.21,38,Occasional
520,1,9,387.92,38,8.6,28,15,1,0.099,4,Active
521,28,14,545.17,43,8.6,27,5,0,0.004,23,Regular
522,111,12,1831.88,57,9.3,30,9,0,0.039,29,Regular
523,19,11,351.4,32,9.5,29,9,0,0.046,42,Occasional
524,39,13,343.8,21,2.4,23,4,1,0.148,25,Occasional
525,10,17,150.49,21,2.5,33,10,0,0.27,8,Active
526,72,13,4875.67,33,6.4,17,7,0,0.297,29,Regular
527,4,12,141.05,34,5.5,23,2,0,0.285,31,Active
528,13,10,328.53,42,8.6,33,7,0,0.292,43,Active
529,18,7,170.13,67,2.8,16,9,1,0.06,64,Occasional
530,3,16,1909,38,1.1,32,5,2,0.273,11,VIP
531,79,13,341.92,50,5.1,25,5,0,0.165,92,Dormant
532,20,14,1910.92,48,9.3,20,10,2,0.18,64,Regular
533,18,8,982.33,30,2.9,20,7,1,0.051,84,Occasional
534,24,12,604.98,31,9.4,29,8,1,0.049,65,Regular
535,29,20,556.79,49,1.6,22,8,0,0.014,86,Regular
536,37,13,1184.62,43,6.5,20,4,0,0.211,85,Regular
537,1,7,845.36,37,0.8,30,8,0,0.096,24,Active
538,12,19,964.62,34,6.9,35,10,0,0.119,19,Regular
539,12,7,1250.82,41,7.1,24,6,0,0.274,32,Active
540,79,8,1197.12,27,9,24,8,0,0.003,28,Dormant
541,89,9,592.07,26,1.9,32,7,0,0.224,74,Dormant
542,39,10,112.67,41,3.2,26,7,0,0.209,27,Occasional
543,139,5,409.97,33,1.1,21,9,0,0.22,60,Dormant
544,4,8,743.39,21,1.7,24,4,0,0.148,37,Active
545,5,8,633.39,63,2.2,25,11,0,0.003,44,Active
546,3,14,718.32,55,4.8,27,14,0,0.168,74,Regular
547,69,11,794.49,34,1.9,28,12,1,0.038,3,Regular
548,16,13,963.03,50,1.7,31,4,0,0.142,49,Regular
549,15,12,282.22,34,8.9,29,14,3,0.068,41,Occasional
550,3,12,1132.43,42,2.7,19,7,1,0.01,7,Regular
551,3,10,563.47,18,7.4,19,3,0,0.142,70,Active
552,3,12,99.55,35,1.7,29,6,0,0.019,46,Active
553,49,11,789.15,56,0.4,27,7,0,0.282,74,Regular
554,31,16,471.34,32,8.2,29,9,0,0.259,32,Occasional
555,16,6,1129.36,37,6.1,28,8,0,0.071,69,Occasional
556,77,11,2928.27,32,2.1,33,8,1,0.02,86,Regular
557,105,14,767.12,59,2.6,28,9,0,0.035,78,Regular
558,31,11,341.96,37,6.1,37,4,1,0.189,16,Occasional
559,52,17,362.26,39,4,28,3,2,0.016,17,Occasional
560,67,17,319.92,45,1.2,31,8,0,0.256,28,Dormant
561,32,12,414.33,31,4.2,23,5,0,0.174,19,Occasional
562,15,17,227.85,33,1.1,21,12,0,0.155,61,Occasional
563,37,6,626.78,45,8.9,29,4,0,0,14,Occasional
564,157,12,2748.44,44,1.4,27,10,0,0.129,88,Regular
565,66,18,474.05,41,6.1,19,3,1,0.086,38,Dormant
566,33,12,171.61,62,4.2,26,11,0,0.239,93,Occasional
567,40,11,352.81,45,3,29,9,1,0.213,89,Occasional
568,28,12,170.2,36,6.4,30,7,1,0.023,23,Occasional
569,14,8,1843.02,59,10,30,13,0,0.033,70,Active
570,37,17,431.47,55,3.2,15,12,0,0.115,33,Occasional
571,7,14,194.77,32,3.9,19,9,0,0.266,83,Active
572,7,6,1453.37,47,7.5,27,6,0,0.271,29,Active
573,18,13,898.5,75,3.5,34,7,0,0.053,32,Regular
574,9,6,498.44,33,6.1,38,11,1,0.276,16,Active
575,11,10,37.69,35,3.7,29,8,1,0.026,88,Active
576,40,12,383.09,58,6.3,24,11,0,0.277,2,Occasional
577,10,11,989.57,54,5.7,21,4,0,0.232,31,Regular
578,106,7,262.94,45,2.4,20,13,0,0.082,1,Dormant
579,1,13,291.36,34,5.6,28,7,2,0.194,22,Active
580,17,17,518.05,80,5.7,35,11,1,0.146,9,Regular
581,60,11,99.84,57,9.6,22,14,1,0.292,33,Occasional
582,39,14,224.5,54,3.9,30,4,1,0.161,50,Occasional
583,33,8,327.99,38,1.3,28,5,1,0.057,7,Occasional
584,87,11,1638.14,52,9,23,7,0,0.198,77,Regular
585,36,11,65.79,56,4.7,19,4,1,0.295,27,Occasional
586,13,10,183.7,63,5.3,35,13,0,0.063,67,Active
587,42,9,243.21,45,7.8,29,4,1,0.222,83,Occasional
588,21,12,1169.09,27,6.9,24,7,1,0.208,92,Regular
589,18,8,782.26,52,1.8,21,7,2,0.163,59,Occasional
590,26,11,221.92,40,2,30,9,1,0.093,28,Occasional
591,42,13,697.31,75,4.6,30,7,1,0.048,88,Regular
592,23,18,328.39,49,7,30,7,1,0.281,24,Occasional
593,2,14,1191.81,29,4.9,25,11,0,0.052,85,Regular
594,19,9,232.24,33,2.1,32,5,1,0.267,91,Occasional
595,2,11,590.77,38,7.4,25,7,0,0.161,97,Regular
596,3,14,341.11,68,9.3,31,7,0,0.101,32,Active
597,83,10,1949.53,34,0.8,29,6,2,0.277,75,Dormant
598,1,17,528.45,26,1.7,24,4,0,0.2,2,Regular
599,2,9,1046.47,78,1.3,26,14,0,0.096,49,Active
600,21,8,769.02,34,1.6,21,8,0,0.205,56,Occasional
601,19,12,299.1,50,8.1,18,11,0,0.13,10,Occasional
602,41,8,274.61,71,7.4,32,13,0,0.156,18,Occasional
603,4,13,116.64,47,8,31,3,0,0.138,34,Active
604,48,14,195.13,69,0.7,26,2,0,0.043,69,Occasional
605,58,18,153.71,42,6.6,24,10,0,0.218,44,Occasional
606,52,10,870.29,29,3.7,24,6,0,0.058,80,Occasional
607,20,15,260.5,59,5.1,30,7,0,0.081,4,Occasional
608,68,10,1129,50,7.3,30,6,0,0.196,83,Dormant
609,27,15,376.43,44,4.7,25,13,0,0.063,75,Occasional
610,1,12,254.24,58,5.2,25,4,0,0.052,44,Active
611,28,15,392.46,42,3.4,21,8,0,0.271,100,Occasional
612,43,6,592.05,43,6.7,35,12,2,0.007,2,Occasional
613,36,7,152.25,73,8,22,11,2,0.299,57,Occasional
614,22,6,1244.81,43,7.5,27,13,1,0.293,34,Occasional
615,4,15,885.78,47,8.9,30,6,1,0.117,8,Regular
616,94,10,276.78,61,7.5,23,10,0,0.084,39,Dormant
617,46,12,606.75,73,3.9,21,7,0,0.185,38,Regular
618,34,13,110.63,47,7.1,27,10,0,0.165,45,Occasional
619,3,5,1181.8,46,8.6,24,10,0,0.143,35,Occasional
620,10,9,262.12,31,9.9,16,11,1,0.262,43,Active
621,74,18,566.08,24,0.5,25,5,1,0.217,38,Regular
622,7,14,341.27,52,7.6,26,5,0,0.272,14,Active
623,7,16,364.31,57,3.3,38,12,2,0.012,18,Active
624,14,11,431.14,18,4,21,11,0,0.172,74,Active
625,59,12,251.19,27,0.4,29,9,2,0.202,92,Occasional
626,5,13,424.16,41,9.1,25,10,1,0.057,71,Active
627,21,13,486.43,26,2.7,27,7,0,0.062,64,Occasional
628,0,8,334.81,29,4,21,9,0,0.012,9,Active
629,24,10,656.71,39,7.2,18,7,0,0.164,9,Occasional
630,19,17,66.91,60,1.3,27,9,1,0.006,54,Occasional
631,9,8,413.8,29,1.3,22,7,0,0.009,42,Active
632,2,14,80.51,18,4.5,19,10,0,0.3,61,Active
633,105,11,892.91,33,3.6,35,10,0,0.028,95,Regular
634,1,14,206.77,41,2.6,24,8,0,0.055,29,Active
635,34,13,531.43,29,1.8,30,4,2,0.268,76,Regular
636,12,15,722.78,36,3.8,33,4,2,0.24,33,Regular
637,5,15,54.65,53,7.5,18,10,0,0.046,80,Active
638,7,13,204.42,27,6.4,23,16,2,0.168,72,Active
639,4,10,774.29,49,7,23,12,0,0.229,6,Active
640,93,10,2689.69,55,8.7,21,7,1,0.144,95,Dormant
641,26,13,1192,38,3.6,18,15,1,0.013,34,Regular
642,11,9,127.43,51,8.3,18,9,0,0.151,24,Active
643,1,14,588.33,34,7.7,25,9,0,0.208,61,Regular
644,81,12,1119.68,60,3.6,20,8,0,0.284,23,Regular
645,40,13,70.02,54,8.6,27,13,1,0.176,89,Occasional
646,8,13,1315.35,52,2.1,26,5,0,0.266,27,Regular
647,122,10,189.66,29,7.5,24,10,1,0.048,70,Dormant
648,11,13,248.46,52,3.5,27,10,2,0.212,3,Active
649,97,14,236.98,55,8.5,27,6,0,0.152,67,Dormant
650,1,5,314.4,25,2.7,21,7,0,0.19,33,Occasional
651,2,15,243.13,24,9.5,22,7,0,0.179,90,Active
652,23,12,411.28,53,5.5,18,7,1,0.041,84,Occasional
653,0,10,434.88,41,9.9,31,6,0,0.059,67,Active
654,2,11,369.69,60,4.9,19,6,0,0.075,8,Active
655,74,4,548.33,56,1,32,7,0,0.011,61,Dormant
656,1,14,540.63,35,2.3,28,9,0,0.102,37,Regular
657,10,16,406.63,42,6.6,17,9,0,0.067,20,Active
658,8,11,398.81,40,0.1,32,11,0,0.099,7,Active
659,67,8,339.34,52,6.1,23,9,0,0.198,57,Dormant
660,34,9,728.65,50,5.6,26,9,1,0.293,85,Occasional
661,38,13,396.88,54,0.4,26,8,1,0.106,82,Occasional
662,16,14,318.82,29,4.1,24,4,0,0.197,10,Occasional
663,7,14,683.69,68,0.5,25,6,2,0.204,46,Regular
664,1,9,190.91,36,0.7,22,10,0,0.173,15,Active
665,79,9,74.91,33,9.9,25,6,0,0.248,24,Dormant
666,98,15,498.67,66,0.4,24,9,0,0.191,16,Dormant
667,7,20,1825.97,18,3.2,29,7,2,0.21,39,VIP
668,20,12,392.5,51,4,24,11,0,0.134,12,Occasional
669,17,12,870.62,36,1.2,25,7,1,0.018,96,Regular
670,2,13,1375.63,58,9.3,29,10,0,0.023,24,Regular
671,17,12,1046.16,56,0.6,34,8,0,0.125,9,Regular
672,84,7,308.5,51,9.2,26,3,0,0.22,71,Dormant
673,14,9,731.27,50,6.5,24,5,0,0.051,100,Active
674,12,6,774.5,32,2.4,20,8,1,0.144,86,Active
675,159,12,437.37,49,9,40,10,1,0,2,Dormant
676,27,11,779.43,47,3.6,34,7,1,0.114,29,Regular
677,91,11,208.41,42,6.8,20,11,1,0.2,46,Dormant
678,21,14,414.3,41,6.4,29,12,1,0.187,78,Occasional
679,9,15,248.72,36,3.5,21,7,0,0.228,14,Active
680,54,15,691.41,47,8.6,30,8,0,0.212,48,Regular
681,42,19,588.54,44,7.2,26,8,0,0.017,92,Regular
682,63,10,603,37,5.5,24,9,0,0.006,85,Dormant
683,10,13,1475.46,60,4.9,24,14,1,0.041,34,Regular
684,31,16,569.03,35,8.3,23,3,0,0.257,40,Regular
685,50,11,724.29,58,1,24,6,0,0.258,94,Regular
686,1,12,827.9,40,4.5,13,4,0,0.296,31,Regular
687,28,14,381.55,49,4,23,4,1,0.103,88,Occasional
688,93,3,766.35,28,4.6,34,9,0,0.204,25,Dormant
689,44,9,597.31,30,7,26,11,0,0.256,56,Occasional
690,22,12,133.14,27,7.1,26,10,2,0.277,91,Occasional
691,2,10,1756.87,53,1.2,23,8,2,0.263,14,Active
692,145,11,481.61,48,3.9,37,7,2,0.146,46,Dormant
693,42,15,144.2,54,5.4,19,12,1,0.094,82,Occasional
694,10,13,962.39,30,1.9,29,7,1,0.056,95,Regular
695,67,10,250.6,47,2.6,24,9,0,0.299,10,Dormant
696,17,12,320.53,25,6.2,25,10,1,0.244,61,Occasional
697,29,15,147.25,34,2.6,37,5,0,0.095,86,Occasional
698,12,13,925.55,45,4.4,20,8,0,0.183,8,Regular
699,31,19,890.9,29,9.5,16,13,1,0.206,91,Regular
700,78,13,200.99,32,2.8,19,7,0,0.035,73,Dormant
701,0,12,409.98,43,1.4,21,7,0,0.252,78,Active
702,72,10,584.2,57,6.4,17,14,1,0.221,35,Dormant
703,39,15,3348.24,32,7.6,28,5,0,0.022,36,Regular
704,25,8,1541.2,80,7,24,18,0,0.058,26,Occasional
705,20,13,177.36,44,7.6,21,10,1,0.086,32,Occasional
706,10,15,342.79,49,3,33,8,0,0.168,62,Active
707,21,12,931.97,18,1.7,31,3,0,0.005,70,Regular
708,10,8,770.94,26,0.5,21,10,0,0.119,58,Active
709,1,14,544.93,34,5.8,28,6,2,0.063,30,Regular
710,37,16,373.06,42,5.9,31,6,0,0.125,86,Occasional
711,18,17,940.14,18,10,31,8,1,0.093,54,Regular
712,3,12,728,32,3.8,33,3,0,0.066,50,Regular
713,27,16,468.65,18,5,28,5,0,0.185,68,Occasional
714,39,16,525.92,46,8.5,30,7,0,0.102,64,Regular
715,105,7,711.18,71,4.1,34,7,2,0.279,2,Dormant
716,9,8,769.06,23,6.7,29,11,0,0.055,82,Active
717,6,12,1497.16,46,5.5,27,5,0,0.065,85,Regular
718,28,10,789.65,43,2.1,19,8,0,0.191,69,Occasional
719,3,9,569.13,61,3.1,25,11,0,0.019,72,Active
720,12,6,445.44,35,8.1,26,7,0,0.075,69,Active
721,109,10,634.37,78,6.8,19,6,1,0.245,72,Dormant
722,20,9,1341.59,46,0.4,28,10,1,0.05,41,Occasional
723,1,8,671.32,41,1.4,27,5,1,0.224,77,Active
724,8,9,1273.07,60,4.3,33,8,0,0.017,91,Active
725,23,13,238.5,43,1.7,27,5,0,0.172,97,Occasional
726,39,14,331.6,35,4,23,10,0,0.289,22,Occasional
727,16,19,1612.21,43,4,25,7,2,0.028,15,VIP
728,6,13,247.65,42,0.6,30,10,1,0.079,96,Active
729,9,9,594.27,51,1.5,27,8,0,0.285,25,Active
730,18,9,532.78,34,4.7,32,10,1,0.066,69,Occasional
731,56,13,545.92,61,3.6,26,9,1,0.185,81,Regular
732,15,12,1474.07,47,8,33,10,0,0.096,21,Regular
733,14,22,237.85,49,0,31,10,0,0.005,58,Active
734,15,9,1792.3,43,1.9,33,8,0,0.088,35,Occasional
735,31,17,115.95,79,1.1,30,10,1,0.091,15,Occasional
736,84,10,620.36,26,6.5,24,4,0,0.209,14,Dormant
737,9,7,1415.89,54,7,25,6,0,0.208,90,Active
738,27,16,608.19,80,9.3,20,13,0,0.266,47,Regular
739,38,16,265.69,23,3.8,20,10,0,0.175,48,Occasional
740,14,11,537.57,79,0.4,33,3,0,0.028,44,Regular
741,13,14,807.18,25,1.5,16,8,0,0.296,100,Regular
742,50,13,762.81,41,1.3,23,13,0,0.236,42,Regular
743,12,12,200.06,45,2.7,28,4,0,0.077,15,Active
744,33,13,411.42,34,4.7,26,6,0,0.138,61,Occasional
745,21,15,1088.06,59,0.3,31,4,0,0.125,42,Regular
746,13,9,271.97,35,7.9,30,10,0,0.169,12,Active
747,51,14,496.11,70,4.1,25,9,0,0.009,86,Occasional
748,10,16,501.83,48,2.7,22,6,0,0.029,88,Regular
749,55,14,402.71,45,3.4,34,5,1,0.099,90,Occasional
750,14,12,868.54,55,4.3,24,6,0,0.271,39,Regular
751,30,18,629.37,53,7.2,35,5,1,0.299,8,Regular
752,33,11,271.6,65,6.3,26,7,1,0.235,46,Occasional
753,17,5,529.64,51,10,23,12,0,0.194,25,Occasional
754,35,12,420.38,24,2,27,8,0,0.13,15,Occasional
755,25,7,1061.27,40,3.6,22,4,1,0.064,10,Occasional
756,22,7,68.35,42,4.6,29,9,1,0.141,93,Occasional
757,118,8,400.78,23,5.2,19,6,0,0.233,61,Dormant
758,8,10,593.85,36,8.3,25,12,0,0.033,43,Active
759,85,17,1584.17,42,6.1,25,8,1,0.007,19,VIP
760,23,13,187.11,44,1.6,30,11,0,0.113,16,Occasional
761,196,7,1017.38,54,0.1,25,5,0,0.157,78,Dormant
762,12,7,944.14,25,7.2,30,13,0,0.065,85,Active
763,18,8,217.13,46,4.2,42,10,1,0.246,25,Occasional
764,44,8,286.79,49,8.7,23,9,1,0.241,35,Occasional
765,6,8,168.49,33,8.6,24,10,0,0.232,62,Active
766,34,10,384.4,38,6.4,23,5,1,0.287,77,Occasional
767,11,14,397.59,44,2.9,30,5,1,0.211,72,Active
768,35,7,335.89,60,1.2,18,13,0,0.098,82,Occasional
769,18,11,994.44,53,4,34,8,0,0.255,40,Regular
770,2,6,119.16,51,8.1,19,5,0,0.213,94,Active
771,15,12,1697.35,65,9.3,22,10,1,0.299,70,Regular
772,1,13,257.43,56,7.8,34,9,1,0.106,51,Active
773,13,11,385.2,56,9.2,32,9,0,0.164,43,Active
774,23,11,208.65,62,9.3,21,7,1,0.045,11,Occasional
775,30,6,472.65,67,7.8,31,8,1,0.101,20,Occasional
776,37,13,615.82,27,2.6,19,9,0,0.296,65,Regular
777,30,13,1369.8,51,6.9,26,6,1,0.268,83,Regular
778,80,12,274.88,27,1.2,20,5,1,0.29,68,Dormant
779,5,13,371.12,57,5.8,19,9,1,0.078,24,Active
780,15,8,363.05,71,9.1,31,7,0,0.021,26,Occasional
781,1,12,412.2,28,7.3,11,11,0,0.048,95,Active
782,24,13,978.57,42,1.8,31,9,0,0.29,10,Regular
783,39,18,594.89,43,4,30,8,0,0.188,96,Regular
784,1,12,523.46,47,0.9,24,8,0,0.075,17,Regular
785,16,6,980.59,18,2.9,22,6,2,0.052,14,Occasional
786,16,12,1469.59,56,8.5,31,9,2,0.261,45,Regular
787,20,13,357.54,18,1.5,22,3,1,0.221,44,Occasional
788,9,12,719.51,58,2.7,25,7,1,0.082,74,Regular
789,59,15,1651.11,74,0.3,23,12,0,0.003,32,Regular
790,5,16,1118.95,30,9.3,26,12,0,0.235,45,VIP
791,10,15,473.99,46,6.6,32,14,1,0.131,9,Active
792,64,12,917.68,32,9.6,28,6,1,0.031,4,Regular
793,52,16,362.45,28,0.7,26,7,0,0.271,64,Occasional
794,23,12,1063.06,38,6.8,16,6,1,0.227,57,Regular
795,11,12,238.94,33,6.8,38,8,0,0.104,94,Active
796,3,12,1648.58,36,2.2,28,8,1,0.121,44,Regular
797,23,14,463.46,30,6.5,21,7,0,0.169,52,Occasional
798,29,9,1105.92,75,6.5,22,7,1,0.049,61,Occasional
799,14,11,818.22,51,6.1,22,14,0,0.04,2,Regular
800,3,7,1515.95,40,0.8,23,9,0,0.257,74,Active
801,55,16,566.96,30,8.1,27,4,0,0.057,59,Regular
802,11,6,1210.45,28,9.4,30,11,0,0.19,2,Active
803,83,10,938.25,29,1.2,22,6,0,0.253,63,Dormant
804,25,11,919.94,28,5.4,23,13,0,0.161,88,Regular
805,13,12,119.94,51,8.6,17,6,0,0.02,87,Active
806,97,12,53,36,3.2,21,9,0,0.037,39,Dormant
807,71,7,1167.65,54,5.7,20,11,0,0.052,2,Dormant
808,59,12,907.26,50,6.9,21,5,1,0.185,33,Regular
809,0,14,719.38,60,3.9,33,10,1,0.209,99,Regular
810,19,12,650.45,18,3.3,25,7,0,0.003,55,Regular
811,77,16,514.68,34,9.1,24,10,0,0.279,22,Regular
812,30,15,529.41,61,8,32,12,0,0.246,55,Regular
813,24,10,281.29,73,6.2,27,8,0,0.032,9,Occasional
814,86,12,745.72,62,0.1,32,13,0,0.251,50,Regular
815,29,17,1063.3,77,8.6,25,10,1,0.178,21,VIP
816,11,12,3397.81,40,2,32,7,0,0.005,99,Regular
817,25,16,581.78,38,5.4,27,8,1,0.092,37,Regular
818,26,15,269.58,51,7.6,22,8,1,0.05,91,Occasional
819,34,12,402.09,80,8.5,22,8,1,0.281,7,Occasional
820,66,14,706.59,35,0,23,8,0,0.085,6,Regular
821,34,10,495.68,33,1.6,24,9,0,0.101,82,Occasional
822,2,11,456.89,38,0.1,21,11,0,0.069,21,Active
823,58,18,590.14,60,3.4,19,8,0,0.008,92,Regular
824,14,12,333.69,63,4.2,18,10,0,0.054,49,Active
825,23,16,685.01,38,4,26,9,1,0.119,1,Regular
826,62,10,681.63,36,5.4,23,4,0,0.24,88,Dormant
827,5,16,931.02,62,5.4,29,6,0,0.1,7,Regular
828,73,11,232.06,67,6.5,20,3,1,0.118,28,Dormant
829,27,13,1682.55,63,6.1,25,4,0,0.154,40,Regular
830,62,15,348.16,46,4.8,29,9,0,0.101,84,Dormant
831,1,13,1193.78,53,4.7,31,4,0,0.093,73,Regular
832,133,16,237.13,60,8.7,21,10,0,0.272,62,Dormant
833,204,21,443.97,18,7.7,27,8,0,0.119,98,Dormant
834,4,13,365.29,23,8.8,23,6,2,0.089,56,Active
835,22,14,734.79,48,5.2,23,9,2,0.235,75,Regular
836,9,16,81.71,67,3.1,14,10,0,0.097,93,Active
837,30,13,892.72,45,8,28,10,1,0.269,5,Regular
838,50,16,183.44,77,8.1,18,10,1,0.265,97,Occasional
839,49,15,262.59,36,3.1,17,7,0,0.059,7,Occasional
840,49,13,1586.14,63,1.5,26,6,2,0.296,17,Regular
841,39,11,406.7,57,5.4,36,6,1,0.275,75,Occasional
842,22,14,1336.33,18,5.3,31,7,0,0.096,52,Regular
843,33,10,454.11,38,7.8,22,8,1,0.151,29,Occasional
844,65,11,1681.81,63,2.6,19,4,0,0.288,82,Regular
845,22,9,844.76,37,9.7,33,4,1,0.282,58,Occasional
846,38,12,211.9,18,5.1,36,9,0,0.02,20,Occasional
847,20,7,997.67,36,7.1,23,5,0,0.006,30,Occasional
848,39,14,182.6,31,1.5,19,7,1,0.128,65,Occasional
849,37,15,1163.52,60,0.8,24,7,0,0.171,10,Regular
850,27,13,333.39,80,3.2,19,4,1,0.129,69,Occasional
851,55,8,152.76,39,5,25,8,1,0.063,68,Occasional
852,16,14,256.67,67,0.9,29,9,4,0.025,33,Occasional
853,7,7,791.43,25,2.4,28,7,1,0.164,59,Active
854,7,7,164.91,28,7.1,34,8,0,0.028,9,Active
855,11,9,902.29,51,0.1,33,6,2,0.06,30,Active
856,23,16,591.21,39,7,29,8,1,0,36,Regular
857,3,13,247.32,34,4.8,21,7,0,0.212,41,Active
858,8,12,224.99,49,7,20,8,1,0.023,96,Active
859,49,16,279.4,76,4.4,26,6,0,0.048,23,Occasional
860,7,14,611.47,47,5.8,26,8,2,0.254,63,Regular
861,6,10,465.78,42,2.6,19,10,0,0.084,86,Active
862,13,11,392.31,38,1.5,31,7,1,0.214,95,Active
863,12,11,2234.66,47,1.4,28,9,0,0.086,76,Regular
864,38,7,143.07,56,5.1,29,4,0,0.262,1,Occasional
865,46,7,738.56,53,0.9,21,10,1,0.187,75,Occasional
